"t" "Tt" "Vt" "dt" "Vdt"
6405 "0" 6.952 100 -7.10000000000033e-05
6505 "0" 6.9479 100 -4.10000000000021e-05
6605 "0" 6.9405 100 -7.39999999999963e-05
6705 "0" 6.9369 100 -3.60000000000049e-05
6805 "0" 6.9311 100 -5.79999999999981e-05
6905 "0" 6.9268 100 -4.29999999999975e-05
7005 "0" 6.9211 100 -5.70000000000004e-05
7105 "0" 6.9156 100 -5.49999999999962e-05
7205 "0" 6.9115 100 -4.10000000000021e-05
7305 "0" 6.9092 100 -2.29999999999997e-05
7405 "0" 6.9034 100 -5.79999999999981e-05
7505 "0" 6.8971 100 -6.30000000000042e-05
7605 "0" 6.8924 100 -4.6999999999997e-05
7705 "0" 6.889 100 -3.40000000000007e-05
7805 "0" 6.8835 100 -5.5000000000005e-05
7905 "0" 6.8772 100 -6.29999999999953e-05
8005 "0" 6.8756 100 -1.59999999999982e-05
8105 "0" 6.8685 100 -7.10000000000033e-05
8205 "0" 6.8635 100 -4.99999999999989e-05
8305 "0" 6.8605 100 -3.00000000000011e-05
8405 "0" 6.8565 100 -4.00000000000045e-05
8505 "0" 6.853 100 -3.49999999999984e-05
8605 "0" 6.8463 100 -6.69999999999948e-05
8705 "0" 6.8451 100 -1.19999999999987e-05
8805 "0" 6.84 100 -5.10000000000055e-05
8905 "0" 6.8364 100 -3.5999999999996e-05
9005 "0" 6.8312 100 -5.20000000000032e-05
9105 "0" 6.8274 100 -3.80000000000003e-05
9205 "0" 6.8223 100 -5.09999999999966e-05
9305 "0" 6.8189 100 -3.40000000000007e-05
9405 "0" 6.8147 100 -4.19999999999998e-05
9505 "0" 6.8114 100 -3.3000000000003e-05
9605 "0" 6.8079 100 -3.49999999999984e-05
9705 "0" 6.8025 100 -5.39999999999985e-05
9805 "0" 6.7984 100 -4.10000000000021e-05
9905 "0" 6.7942 100 -4.19999999999998e-05
10005 "0" 6.7901 100 -4.10000000000021e-05
10105 "0" 6.7857 100 -4.39999999999952e-05
10205 "0" 6.7841 100 -1.60000000000071e-05
10305 "0" 6.777 100 -7.09999999999944e-05
10405 "0" 6.7742 100 -2.79999999999969e-05
10505 "0" 6.7719 100 -2.30000000000086e-05
10605 "0" 6.7667 100 -5.19999999999943e-05
10705 "0" 6.7636 100 -3.09999999999988e-05
10805 "0" 6.76 100 -3.60000000000049e-05
10905 "0" 6.7552 100 -4.79999999999947e-05
11005 "0" 6.752 100 -3.20000000000054e-05
11105 "0" 6.7489 100 -3.09999999999988e-05
11205 "0" 6.7442 100 -4.6999999999997e-05
11305 "0" 6.7433 100 -9.00000000000567e-06
11405 "0" 6.7347 100 -8.5999999999995e-05
11505 "0" 6.7313 100 -3.40000000000007e-05
11605 "0" 6.7281 100 -3.19999999999965e-05
11705 "0" 6.7235 100 -4.60000000000083e-05
11805 "0" 6.7213 100 -2.19999999999931e-05
11905 "0" 6.7194 100 -1.90000000000001e-05
12005 "0" 6.7134 100 -6.00000000000023e-05
12105 "0" 6.7075 100 -5.90000000000046e-05
12205 "0" 6.7071 100 -3.99999999999956e-06
12305 "0" 6.7033 100 -3.80000000000003e-05
12405 "0" 6.6993 100 -3.99999999999956e-05
12505 "0" 6.6942 100 -5.09999999999966e-05
12605 "0" 6.6913 100 -2.90000000000035e-05
12705 "0" 6.6844 100 -6.89999999999991e-05
12805 "0" 6.6835 100 -8.99999999999679e-06
12905 "0" 6.6796 100 -3.90000000000068e-05
13005 "0" 6.6755 100 -4.09999999999933e-05
13105 "0" 6.6728 100 -2.70000000000081e-05
13205 "0" 6.6686 100 -4.19999999999998e-05
13305 "0" 6.6615 100 -7.09999999999944e-05
13405 "0" 6.6609 100 -6.00000000000378e-06
13505 "0" 6.6557 100 -5.19999999999943e-05
13605 "0" 6.6538 100 -1.90000000000001e-05
13705 "0" 6.649 100 -4.80000000000036e-05
13805 "0" 6.6427 100 -6.30000000000042e-05
13905 "0" 6.6386 100 -4.09999999999933e-05
14005 "0" 6.6354 100 -3.20000000000054e-05
14105 "0" 6.6297 100 -5.70000000000004e-05
14205 "0" 6.6275 100 -2.19999999999931e-05
14305 "0" 6.6239 100 -3.60000000000049e-05
14405 "0" 6.6211 100 -2.79999999999969e-05
14505 "0" 6.6153 100 -5.79999999999981e-05
14605 "0" 6.6125 100 -2.80000000000058e-05
14705 "0" 6.6081 100 -4.39999999999952e-05
14805 "0" 6.6029 100 -5.20000000000032e-05
14905 "0" 6.5984 100 -4.50000000000017e-05
15005 "0" 6.5953 100 -3.09999999999988e-05
15105 "0" 6.5909 100 -4.39999999999952e-05
15205 "0" 6.5864 100 -4.50000000000017e-05
15305 "0" 6.5821 100 -4.30000000000064e-05
15405 "0" 6.579 100 -3.09999999999988e-05
15505 "0" 6.5761 100 -2.89999999999946e-05
15605 "0" 6.5695 100 -6.6000000000006e-05
15705 "0" 6.5642 100 -5.30000000000008e-05
15805 "0" 6.5617 100 -2.4999999999995e-05
15905 "0" 6.5554 100 -6.30000000000042e-05
16005 "0" 6.5528 100 -2.59999999999927e-05
16105 "0" 6.5494 100 -3.40000000000007e-05
16205 "0" 6.5457 100 -3.70000000000026e-05
16305 "0" 6.5382 100 -7.50000000000028e-05
16405 "0" 6.5372 100 -9.99999999999446e-06
16505 "0" 6.5334 100 -3.80000000000003e-05
16605 "0" 6.5277 100 -5.70000000000004e-05
16705 "0" 6.5233 100 -4.4000000000004e-05
16805 "0" 6.5178 100 -5.49999999999962e-05
16905 "0" 6.5123 100 -5.5000000000005e-05
17005 "0" 6.5096 100 -2.69999999999992e-05
17105 "0" 6.5073 100 -2.29999999999997e-05
17205 "0" 6.5016 100 -5.70000000000004e-05
17305 "0" 6.4955 100 -6.09999999999999e-05
17405 "0" 6.4921 100 -3.40000000000007e-05
17505 "0" 6.4844 100 -7.69999999999982e-05
17605 "0" 6.4826 100 -1.80000000000025e-05
17705 "0" 6.4782 100 -4.39999999999952e-05
17805 "0" 6.4719 100 -6.30000000000042e-05
17905 "0" 6.4684 100 -3.49999999999984e-05
18005 "0" 6.4648 100 -3.5999999999996e-05
18105 "0" 6.4568 100 -8.00000000000001e-05
18205 "0" 6.4542 100 -2.60000000000016e-05
18305 "0" 6.4508 100 -3.40000000000007e-05
18405 "0" 6.4429 100 -7.90000000000024e-05
18505 "0" 6.4371 100 -5.79999999999981e-05
18605 "0" 6.4329 100 -4.19999999999998e-05
18705 "0" 6.4273 100 -5.60000000000027e-05
18805 "0" 6.4215 100 -5.79999999999981e-05
18905 "0" 6.4173 100 -4.19999999999998e-05
19005 "0" 6.4135 100 -3.80000000000003e-05
19105 "0" 6.4084 100 -5.09999999999966e-05
19205 "0" 6.4015 100 -6.89999999999991e-05
19305 "0" 6.3974 100 -4.10000000000021e-05
19405 "0" 6.3918 100 -5.60000000000027e-05
19505 "0" 6.3874 100 -4.39999999999952e-05
19605 "0" 6.3805 100 -6.90000000000079e-05
19705 "0" 6.3759 100 -4.59999999999994e-05
19805 "0" 6.3685 100 -7.39999999999963e-05
19905 "0" 6.3656 100 -2.90000000000035e-05
20005 "0" 6.3578 100 -7.79999999999959e-05
20105 "0" 6.3542 100 -3.60000000000049e-05
20205 "0" 6.3463 100 -7.89999999999935e-05
20305 "0" 6.3415 100 -4.80000000000036e-05
20405 "0" 6.336 100 -5.49999999999962e-05
20505 "0" 6.329 100 -7.00000000000056e-05
20605 "0" 6.3244 100 -4.59999999999994e-05
20705 "0" 6.3157 100 -8.70000000000015e-05
20805 "0" 6.3089 100 -6.79999999999925e-05
20905 "0" 6.3047 100 -4.19999999999998e-05
21005 "0" 6.2957 100 -9.00000000000034e-05
21105 "0" 6.291 100 -4.6999999999997e-05
21205 "0" 6.2845 100 -6.49999999999995e-05
21305 "0" 6.279 100 -5.5000000000005e-05
21405 "0" 6.2714 100 -7.60000000000005e-05
21505 "0" 6.2658 100 -5.60000000000027e-05
21605 "0" 6.2564 100 -9.39999999999941e-05
21705 "0" 6.2496 100 -6.80000000000014e-05
21805 "0" 6.2464 100 -3.19999999999965e-05
21905 "0" 6.2352 100 -0.000112000000000005
22005 "0" 6.2282 100 -6.99999999999967e-05
22105 "0" 6.2183 100 -9.90000000000002e-05
22205 "0" 6.2129 100 -5.39999999999985e-05
22305 "0" 6.2051 100 -7.80000000000047e-05
22405 "0" 6.1952 100 -9.90000000000002e-05
22505 "0" 6.1876 100 -7.60000000000005e-05
22605 "0" 6.1803 100 -7.29999999999986e-05
22705 "0" 6.1695 100 -0.000107999999999997
22805 "0" 6.1593 100 -0.000102000000000002
22905 "0" 6.1497 100 -9.59999999999983e-05
23005 "0" 6.1407 100 -9.00000000000034e-05
23105 "0" 6.1333 100 -7.39999999999963e-05
23205 "0" 6.1203 100 -0.000129999999999999
23305 "0" 6.1119 100 -8.39999999999996e-05
23405 "0" 6.1034 100 -8.50000000000062e-05
23505 "0" 6.0921 100 -0.000112999999999994
23605 "0" 6.0816 100 -0.000105000000000004
23705 "0" 6.0732 100 -8.39999999999996e-05
23805 "0" 6.0652 100 -8.00000000000001e-05
23905 "0" 6.0546 100 -0.000106000000000002
24005 "0" 6.0467 100 -7.89999999999935e-05
24105 "0" 6.038 100 -8.70000000000015e-05
24205 "0" 6.0292 100 -8.79999999999992e-05
24305 "0" 6.0207 100 -8.50000000000062e-05
24405 "0" 6.0128 100 -7.89999999999935e-05
24505 "0" 6.0052 100 -7.60000000000005e-05
24605 "0" 5.9966 100 -8.60000000000039e-05
24705 "0" 5.9892 100 -7.39999999999963e-05
24805 "0" 5.9809 100 -8.3000000000002e-05
24905 "0" 5.973 100 -7.90000000000024e-05
25005 "0" 5.9685 100 -4.50000000000017e-05
25105 "0" 5.9612 100 -7.29999999999986e-05
25205 "0" 5.9539 100 -7.29999999999986e-05
25305 "0" 5.9445 100 -9.4000000000003e-05
25405 "0" 5.9391 100 -5.39999999999985e-05
25505 "0" 5.9309 100 -8.19999999999954e-05
25605 "0" 5.9232 100 -7.70000000000071e-05
25705 "0" 5.9169 100 -6.29999999999953e-05
25805 "0" 5.9128 100 -4.10000000000021e-05
25905 "0" 5.9051 100 -7.69999999999982e-05
26005 "0" 5.8972 100 -7.90000000000024e-05
26105 "0" 5.8935 100 -3.69999999999937e-05
26205 "0" 5.8857 100 -7.80000000000047e-05
26305 "0" 5.8806 100 -5.09999999999966e-05
26405 "0" 5.8758 100 -4.80000000000036e-05
26505 "0" 5.8692 100 -6.59999999999972e-05
26605 "0" 5.863 100 -6.19999999999976e-05
26705 "0" 5.8568 100 -6.20000000000065e-05
26805 "0" 5.8505 100 -6.29999999999953e-05
26905 "0" 5.8437 100 -6.80000000000014e-05
27005 "0" 5.8398 100 -3.89999999999979e-05
27105 "0" 5.8349 100 -4.90000000000013e-05
27205 "0" 5.8286 100 -6.30000000000042e-05
27305 "0" 5.8228 100 -5.79999999999981e-05
27405 "0" 5.8168 100 -6.00000000000023e-05
27505 "0" 5.8134 100 -3.40000000000007e-05
27605 "0" 5.809 100 -4.39999999999952e-05
27705 "0" 5.8029 100 -6.09999999999999e-05
27805 "0" 5.7972 100 -5.70000000000004e-05
27905 "0" 5.7904 100 -6.80000000000014e-05
28005 "0" 5.7869 100 -3.49999999999984e-05
28105 "0" 5.7825 100 -4.4000000000004e-05
28205 "0" 5.7766 100 -5.89999999999957e-05
28305 "0" 5.7717 100 -4.90000000000013e-05
28405 "0" 5.7689 100 -2.79999999999969e-05
28505 "0" 5.7636 100 -5.30000000000008e-05
28605 "0" 5.7573 100 -6.30000000000042e-05
28705 "0" 5.7548 100 -2.4999999999995e-05
28805 "0" 5.7505 100 -4.30000000000064e-05
28905 "0" 5.7433 100 -7.2000000000001e-05
29005 "0" 5.7395 100 -3.80000000000003e-05
29105 "0" 5.7358 100 -3.69999999999937e-05
29205 "0" 5.73 100 -5.79999999999981e-05
29305 "0" 5.7283 100 -1.70000000000048e-05
29405 "0" 5.7237 100 -4.59999999999994e-05
29505 "0" 5.718 100 -5.70000000000004e-05
29605 "0" 5.7137 100 -4.29999999999975e-05
29705 "0" 5.7094 100 -4.30000000000064e-05
29805 "0" 5.708 100 -1.3999999999994e-05
29905 "0" 5.7027 100 -5.30000000000008e-05
30005 "0" 5.699 100 -3.70000000000026e-05
30105 "0" 5.6979 100 -1.1000000000001e-05
30205 "0" 5.6916 100 -6.29999999999953e-05
30305 "0" 5.6858 100 -5.79999999999981e-05
30405 "0" 5.6834 100 -2.40000000000062e-05
30505 "0" 5.682 100 -1.3999999999994e-05
30605 "0" 5.6755 100 -6.49999999999995e-05
30705 "0" 5.6739 100 -1.60000000000071e-05
30805 "0" 5.6728 100 -1.1000000000001e-05
30905 "0" 5.6647 100 -8.09999999999977e-05
31005 "0" 5.6635 100 -1.19999999999987e-05
31105 "0" 5.6616 100 -1.90000000000001e-05
31205 "0" 5.6557 100 -5.89999999999957e-05
31305 "0" 5.6534 100 -2.29999999999997e-05
31405 "0" 5.6513 100 -2.10000000000043e-05
31505 "0" 5.6449 100 -6.40000000000018e-05
31605 "0" 5.643 100 -1.90000000000001e-05
31705 "0" 5.641 100 -1.99999999999978e-05
31805 "0" 5.6353 100 -5.70000000000004e-05
31905 "0" 5.6343 100 -1.00000000000033e-05
32005 "0" 5.6322 100 -2.09999999999955e-05
32105 "0" 5.6289 100 -3.3000000000003e-05
32205 "0" 5.6246 100 -4.29999999999975e-05
32305 "0" 5.6223 100 -2.29999999999997e-05
32405 "0" 5.6196 100 -2.69999999999992e-05
32505 "0" 5.6164 100 -3.20000000000054e-05
32605 "0" 5.6137 100 -2.69999999999992e-05
32705 "0" 5.6102 100 -3.49999999999984e-05
32805 "0" 5.6067 100 -3.49999999999984e-05
32905 "0" 5.605 100 -1.69999999999959e-05
33005 "0" 5.6018 100 -3.20000000000054e-05
33105 "0" 5.5981 100 -3.70000000000026e-05
33205 "0" 5.5964 100 -1.69999999999959e-05
33305 "0" 5.5947 100 -1.70000000000048e-05
33405 "0" 5.5905 100 -4.19999999999998e-05
33505 "0" 5.5882 100 -2.29999999999997e-05
33605 "0" 5.5854 100 -2.79999999999969e-05
33705 "0" 5.5823 100 -3.09999999999988e-05
33805 "0" 5.581 100 -1.29999999999963e-05
33905 "0" 5.5767 100 -4.30000000000064e-05
34005 "0" 5.5732 100 -3.49999999999984e-05
34105 "0" 5.5723 100 -8.99999999999679e-06
34205 "0" 5.5709 100 -1.40000000000029e-05
34305 "0" 5.5687 100 -2.2000000000002e-05
34405 "0" 5.5629 100 -5.79999999999981e-05
34505 "0" 5.5632 100 3.00000000000189e-06
34605 "0" 5.5625 100 -7.00000000000145e-06
34705 "0" 5.5561 100 -6.40000000000018e-05
34805 "0" 5.5569 100 7.99999999999912e-06
34905 "0" 5.5538 100 -3.09999999999988e-05
35005 "0" 5.5496 100 -4.19999999999998e-05
35105 "0" 5.5483 100 -1.29999999999963e-05
35205 "0" 5.5443 100 -4.00000000000045e-05
35305 "0" 5.5409 100 -3.40000000000007e-05
35405 "0" 5.5422 100 1.30000000000052e-05
35505 "0" 5.5381 100 -4.10000000000021e-05
35605 "0" 5.5347 100 -3.40000000000007e-05
35705 "0" 5.5345 100 -1.99999999999534e-06
35805 "0" 5.5318 100 -2.70000000000081e-05
35905 "0" 5.5294 100 -2.39999999999974e-05
36005 "0" 5.5257 100 -3.70000000000026e-05
36105 "0" 5.5257 100 0
36205 "0" 5.5225 100 -3.19999999999965e-05
36305 "0" 5.52 100 -2.50000000000039e-05
36405 "0" 5.5189 100 -1.09999999999921e-05
36505 "0" 5.5185 100 -3.99999999999956e-06
36605 "0" 5.5139 100 -4.60000000000083e-05
36705 "0" 5.5133 100 -5.9999999999949e-06
36805 "0" 5.5108 100 -2.50000000000039e-05
36905 "0" 5.5063 100 -4.49999999999928e-05
37005 "0" 5.5049 100 -1.40000000000029e-05
37105 "0" 5.5032 100 -1.70000000000048e-05
37205 "0" 5.5017 100 -1.50000000000006e-05
37305 "0" 5.4982 100 -3.49999999999984e-05
37405 "0" 5.4955 100 -2.69999999999992e-05
37505 "0" 5.4952 100 -3.00000000000189e-06
37605 "0" 5.4903 100 -4.89999999999924e-05
37705 "0" 5.4911 100 7.99999999999912e-06
37805 "0" 5.4887 100 -2.40000000000062e-05
37905 "0" 5.4874 100 -1.29999999999963e-05
38005 "0" 5.4848 100 -2.60000000000016e-05
38105 "0" 5.4845 100 -3.00000000000189e-06
38205 "0" 5.4823 100 -2.19999999999931e-05
38305 "0" 5.4788 100 -3.50000000000072e-05
38405 "0" 5.4766 100 -2.19999999999931e-05
38505 "0" 5.4747 100 -1.90000000000001e-05
38605 "0" 5.47 100 -4.70000000000059e-05
38705 "0" 5.471 100 1.00000000000033e-05
38805 "0" 5.4679 100 -3.09999999999988e-05
38905 "0" 5.4662 100 -1.70000000000048e-05
39005 "0" 5.4632 100 -3.00000000000011e-05
39105 "0" 5.4624 100 -7.99999999999912e-06
39205 "0" 5.4595 100 -2.89999999999946e-05
39305 "0" 5.4593 100 -2.00000000000422e-06
39405 "0" 5.4593 100 0
39505 "0" 5.4564 100 -2.89999999999946e-05
39605 "0" 5.4522 100 -4.19999999999998e-05
39705 "0" 5.4536 100 1.3999999999994e-05
39805 "0" 5.4513 100 -2.29999999999997e-05
39905 "0" 5.4478 100 -3.49999999999984e-05
40005 "0" 5.4472 100 -6.00000000000378e-06
40105 "0" 5.4446 100 -2.59999999999927e-05
40205 "0" 5.4448 100 1.99999999999534e-06
40305 "0" 5.4406 100 -4.19999999999998e-05
40405 "0" 5.4402 100 -3.99999999999956e-06
40505 "0" 5.4381 100 -2.09999999999955e-05
40605 "0" 5.4384 100 2.99999999999301e-06
40705 "0" 5.4364 100 -1.99999999999978e-05
40805 "0" 5.4321 100 -4.29999999999975e-05
40905 "0" 5.4304 100 -1.70000000000048e-05
41005 "0" 5.4295 100 -8.99999999999679e-06
41105 "0" 5.4276 100 -1.90000000000001e-05
41205 "0" 5.4255 100 -2.09999999999955e-05
41305 "0" 5.4254 100 -1.00000000000655e-06
41405 "0" 5.425 100 -3.99999999999956e-06
41505 "0" 5.4232 100 -1.80000000000025e-05
41605 "0" 5.4212 100 -1.99999999999978e-05
41705 "0" 5.4207 100 -4.99999999999723e-06
41805 "0" 5.4179 100 -2.79999999999969e-05
41905 "0" 5.4162 100 -1.70000000000048e-05
42005 "0" 5.4145 100 -1.69999999999959e-05
42105 "0" 5.4137 100 -7.99999999999912e-06
42205 "0" 5.4122 100 -1.50000000000006e-05
42305 "0" 5.4083 100 -3.90000000000068e-05
42405 "0" 5.4092 100 9.00000000000567e-06
42505 "0" 5.4076 100 -1.59999999999982e-05
42605 "0" 5.4072 100 -4.00000000000844e-06
42705 "0" 5.4015 100 -5.69999999999915e-05
42805 "0" 5.4028 100 1.29999999999963e-05
42905 "0" 5.4027 100 -9.99999999997669e-07
43005 "0" 5.3993 100 -3.40000000000007e-05
43105 "0" 5.3999 100 5.9999999999949e-06
43205 "0" 5.3971 100 -2.79999999999969e-05
43305 "0" 5.3976 100 4.99999999999723e-06
43405 "0" 5.395 100 -2.60000000000016e-05
43505 "0" 5.3958 100 8.000000000008e-06
43605 "0" 5.3946 100 -1.20000000000076e-05
43705 "0" 5.3942 100 -3.99999999999956e-06
43805 "0" 5.3925 100 -1.69999999999959e-05
43905 "0" 5.3909 100 -1.59999999999982e-05
44005 "0" 5.3905 100 -3.99999999999956e-06
44105 "0" 5.3874 100 -3.09999999999988e-05
44205 "0" 5.3868 100 -6.00000000000378e-06
44305 "0" 5.3882 100 1.40000000000029e-05
44405 "0" 5.3848 100 -3.40000000000007e-05
44505 "0" 5.3824 100 -2.40000000000062e-05
44605 "0" 5.3827 100 3.00000000000189e-06
44705 "0" 5.3801 100 -2.60000000000016e-05
44805 "0" 5.3797 100 -3.99999999999956e-06
44905 "0" 5.3786 100 -1.1000000000001e-05
45005 "0" 5.3792 100 6.00000000000378e-06
45105 "0" 5.3774 100 -1.80000000000025e-05
45205 "0" 5.3765 100 -8.99999999999679e-06
45305 "0" 5.3763 100 -2.00000000000422e-06
45405 "0" 5.3747 100 -1.59999999999982e-05
45505 "0" 5.3749 100 2.00000000000422e-06
45605 "0" 5.3718 100 -3.09999999999988e-05
45705 "0" 5.3705 100 -1.30000000000052e-05
45805 "0" 5.3709 100 3.99999999999956e-06
45905 "0" 5.3694 100 -1.50000000000006e-05
46005 "0" 5.3687 100 -7.00000000000145e-06
46105 "0" 5.3676 100 -1.09999999999921e-05
46205 "0" 5.3667 100 -9.00000000000567e-06
46305 "0" 5.364 100 -2.69999999999992e-05
46405 "0" 5.3633 100 -7.00000000000145e-06
46505 "0" 5.3629 100 -3.99999999999956e-06
46605 "0" 5.3612 100 -1.69999999999959e-05
46705 "0" 5.3605 100 -7.00000000000145e-06
46805 "0" 5.3604 100 -9.99999999997669e-07
46905 "0" 5.3583 100 -2.10000000000043e-05
47005 "0" 5.356 100 -2.29999999999997e-05
47105 "0" 5.3578 100 1.80000000000025e-05
47205 "0" 5.3568 100 -1.00000000000033e-05
47305 "0" 5.355 100 -1.79999999999936e-05
47405 "0" 5.3546 100 -4.00000000000844e-06
47505 "0" 5.3528 100 -1.79999999999936e-05
47605 "0" 5.3544 100 1.59999999999982e-05
47705 "0" 5.3516 100 -2.79999999999969e-05
47805 "0" 5.3504 100 -1.20000000000076e-05
47905 "0" 5.3499 100 -4.99999999999723e-06
48005 "0" 5.3486 100 -1.29999999999963e-05
48105 "0" 5.3467 100 -1.90000000000001e-05
48205 "0" 5.3476 100 8.99999999999679e-06
48305 "0" 5.3444 100 -3.19999999999965e-05
48405 "0" 5.3459 100 1.50000000000006e-05
48505 "0" 5.3466 100 6.99999999999257e-06
48605 "0" 5.3444 100 -2.19999999999931e-05
48705 "0" 5.3436 100 -7.99999999999912e-06
48805 "0" 5.3425 100 -1.1000000000001e-05
48905 "0" 5.3425 100 0
49005 "0" 5.3411 100 -1.40000000000029e-05
49105 "0" 5.3409 100 -1.99999999999534e-06
49205 "0" 5.3397 100 -1.20000000000076e-05
49305 "0" 5.3422 100 2.50000000000039e-05
49405 "0" 5.3384 100 -3.80000000000003e-05
49505 "0" 5.3382 100 -2.00000000000422e-06
49605 "0" 5.3396 100 1.40000000000029e-05
49705 "0" 5.3391 100 -4.99999999999723e-06
49805 "0" 5.3375 100 -1.59999999999982e-05
49905 "0" 5.3376 100 9.99999999997669e-07
50005 "0" 5.337 100 -6.00000000000378e-06
50105 "0" 5.3344 100 -2.60000000000016e-05
50205 "0" 5.3325 100 -1.90000000000001e-05
50305 "0" 5.335 100 2.50000000000039e-05
50405 "0" 5.3357 100 7.00000000000145e-06
50505 "0" 5.3334 100 -2.29999999999997e-05
50605 "0" 5.3332 100 -2.00000000000422e-06
50705 "0" 5.3346 100 1.40000000000029e-05
50805 "0" 5.3312 100 -3.40000000000007e-05
50905 "0" 5.3332 100 1.99999999999978e-05
51005 "0" 5.3319 100 -1.29999999999963e-05
51105 "0" 5.3318 100 -9.99999999997669e-07
51205 "0" 5.3324 100 5.9999999999949e-06
51305 "0" 5.3307 100 -1.69999999999959e-05
51405 "0" 5.3299 100 -7.99999999999912e-06
51505 "0" 5.3306 100 6.99999999999257e-06
51605 "0" 5.3306 100 0
51705 "0" 5.3299 100 -6.99999999999257e-06
51805 "0" 5.3266 100 -3.3000000000003e-05
51905 "0" 5.3279 100 1.29999999999963e-05
52005 "0" 5.3286 100 7.00000000000145e-06
52105 "0" 5.3267 100 -1.90000000000001e-05
52205 "0" 5.327 100 3.00000000000189e-06
52305 "0" 5.326 100 -1.00000000000033e-05
52405 "0" 5.3241 100 -1.90000000000001e-05
52505 "0" 5.3245 100 3.99999999999956e-06
52605 "0" 5.3266 100 2.10000000000043e-05
52705 "0" 5.3223 100 -4.29999999999975e-05
52805 "0" 5.3243 100 1.99999999999978e-05
52905 "0" 5.3245 100 1.99999999999534e-06
53005 "0" 5.3218 100 -2.69999999999992e-05
53105 "0" 5.3242 100 2.40000000000062e-05
53205 "0" 5.3225 100 -1.70000000000048e-05
53305 "0" 5.322 100 -4.99999999999723e-06
53405 "0" 5.3218 100 -2.00000000000422e-06
53505 "0" 5.3228 100 1.00000000000033e-05
53605 "0" 5.3224 100 -3.99999999999956e-06
53705 "0" 5.3205 100 -1.90000000000001e-05
53805 "0" 5.3197 100 -7.99999999999912e-06
53905 "0" 5.3195 100 -2.00000000000422e-06
54005 "0" 5.3184 100 -1.1000000000001e-05
54105 "0" 5.3197 100 1.30000000000052e-05
54205 "0" 5.3194 100 -3.00000000000189e-06
54305 "0" 5.3187 100 -7.00000000000145e-06
54405 "0" 5.3194 100 7.00000000000145e-06
54505 "0" 5.3195 100 9.99999999997669e-07
54605 "0" 5.3191 100 -3.99999999999956e-06
54705 "0" 5.3184 100 -7.00000000000145e-06
54805 "0" 5.3187 100 3.00000000000189e-06
54905 "0" 5.3166 100 -2.09999999999955e-05
55005 "0" 5.3157 100 -9.00000000000567e-06
55105 "0" 5.316 100 3.00000000000189e-06
55205 "0" 5.3171 100 1.1000000000001e-05
55305 "0" 5.3165 100 -6.00000000000378e-06
55405 "0" 5.3175 100 1.00000000000033e-05
55505 "0" 5.3176 100 9.99999999997669e-07
55605 "0" 5.3173 100 -2.99999999999301e-06
55705 "0" 5.3155 100 -1.80000000000025e-05
55805 "0" 5.3145 100 -1.00000000000033e-05
55905 "0" 5.3157 100 1.19999999999987e-05
56005 "0" 5.3167 100 1.00000000000033e-05
56105 "0" 5.3154 100 -1.29999999999963e-05
